Date,Index,BondIndex,Asset 1,Asset 2,Asset 3,Asset 4,Asset 5
27-02-20,2978.760009765625,100.46951293945312,105.16935729980469,151.40650939941406,45.266666412353516,39.30057144165039,66.37757110595703
28-02-20,2954.219970703125,101.2097396850586,100.6114501953125,155.07257080078125,44.53266525268555,40.57851791381836,66.33872985839844
02-03-20,3090.22998,101.17395782470703,105.29932403564453,165.39088439941406,49.574668884277344,42.50331115722656,72.51493072509766
03-03-20,3003.370117,101.86331176757812,101.34800720214844,157.46546936035156,49.70066833496094,40.468082427978516,70.21189880371094
04-03-20,3130.120117,101.78478240966797,103.85224914550781,163.24684143066406,49.96666717529297,41.35158920288086,73.46865082
05-03-20,3023.939941,102.09896850585938,98.75709533691406,159.1501007080078,48.30266571044922,39.52935791015625,71.08553314208984
06-03-20,2972.370117,102.84941101074219,93.65330505371094,154.65133666992188,46.89866638183594,37.620323181152344,70.14151763916016
09-03-20,2746.560059,102.7185287475586,80.96748352050781,144.17027282714844,40.53333282470703,33.02131652832031,64.59387969970703
10-03-20,2882.22998,101.5578842163086,87.25839233398438,154.02920532226562,43.02199935913086,34.24403762817383,69.24601745605469
11-03-20,2741.379883,100.10933685302734,83.15110778808594,147.0513458251953,42.28200149536133,33.11597442626953,66.84111022949219
12-03-20,2480.639892578125,96.10391235351562,76.29695129394531,133.10531616210938,37.369998931884766,29.32949447631836,60.24021911621094
13-03-20,2711.02002,97.61357116699219,90.03993988,152.0286865234375,36.44133377075195,30.071012496948242,67.45746612548828
16-03-20,2386.129883,99.24542236328125,76.56556701660156,129.62115478515625,29.67133331298828,27.207489013671875,58.779293060302734
17-03-20,2529.189941,96.67987060546875,81.24478149414062,140.29367065429688,28.68000030517578,29.037628173828125,61.36382293701172
18-03-20,2398.100098,92.99730682373047,72.69223785,134.3878631591797,24.08133316040039,26.126754760742188,59.86163330078125
19-03-20,2409.389892578125,95.07419586,73.91402435302734,136.59898376464844,28.50933265686035,27.16015625,59.40296555
20-03-20,2304.919922,96.01665496826172,72.35429382324219,131.4685059,28.50200080871582,25.826997756958008,55.63174057006836
23-03-20,2237.399902,98.29421234,68.48095703,130.1571807861328,28.952667236328125,24.809375762939453,54.44989776611328
24-03-20,2447.330078,99.10580444335938,76.62623596191406,141.9879150390625,33.66666793823242,27.956893920898438,59.91259766
25-03-20,2475.560059,100.11807250976562,79.48575592041016,140.62872314453125,35.95000076293945,29.416269302368164,59.58255386352539
26-03-20,2630.070068359375,100.4234848022461,85.02278900146484,149.42514038085938,35.21066665649414,30.623210906982422,62.71795654296875
27-03-20,2541.469970703125,100.85105895996094,78.96582794189453,143.28965759277344,34.29066848754883,29.148054122924805,60.12129592895508
30-03-20,2626.649902,100.94705200195312,81.01948547363281,153.36874389648438,33.47533416748047,29.581926345825195,61.83704376220703
31-03-20,2584.590087890625,100.67655944824219,78.01263427734375,150.95664978027344,34.93333435058594,29.95268440246582,61.71084213256836
01-04-20,2470.5,100.33464050292969,73.09950256347656,145.59646606445312,32.104000091552734,29.605587005615234,58.46380615234375
02-04-20,2526.899902,100.48326873779297,75.82903289794922,148.61155700683594,30.29800033569336,31.86960220336914,59.43937683105469
03-04-20,2488.649902,100.55320739746094,73.58769989013672,147.2427978515625,32.000667572021484,30.93086051940918,58.585140228271484
06-04-20,2663.679931640625,101.0429916381836,78.32427978515625,158.19293212890625,34.41600036621094,31.924821853637695,63.695980072021484
07-04-20,2659.409912109375,101.18291473388672,79.35738372802734,156.48916625976562,36.36333465576172,32.532230377197266,62.95822525024414
08-04-20,2749.97998,101.27909088134766,82.56179047,158.05892944335938,36.589332580566406,34.59113693237305,64.56961822509766
09-04-20,2789.820068359375,102.5384292602539,89.96871948242188,158.06851196289062,38.20000076293945,34.023162841796875,65.03556060791016
13-04-20,2761.629883,102.05743408203125,85.96758270263672,158.4226531982422,43.39666748046875,33.73127746582031,66.31204223632812
14-04-20,2846.060059,102.10990905761719,83.61244201660156,166.26194763183594,47.32600021362305,33.47096252441406,69.66101074
15-04-20,2783.360107421875,102.52964782714844,79.48872375488281,164.51988220214844,48.65533447265625,31.932708740234375,69.02519226074219
16-04-20,2799.550048828125,102.66082763671875,76.45940399169922,169.45889282226562,49.680667877197266,30.8835392,69.57364654541016
17-04-20,2874.560059,102.5384292602539,83.3322525,170.95213317871094,50.259334564208984,34.094154357910156,68.62962341308594
20-04-20,2823.159912109375,102.3897705078125,80.29420471191406,167.56373596191406,49.75733184814453,32.48489761352539,67.20510101
21-04-20,2736.560059,102.44219970703125,77.96531677246094,160.63375854492188,45.781333923339844,32.31135559082031,65.12778473
22-04-20,2799.310059,102.44219970703125,78.21919250488281,166.08966064453125,48.807334899902344,33.23430252075195,67.00366973876953
23-04-20,2797.800048828125,102.68708038330078,78.26299285888672,164.07962036132812,47.04199981689453,34.275596618652344,66.74401855
24-04-20,2836.739990234375,102.63461303710938,79.41868591308594,167.07554626464844,48.34333419799805,34.49647141,68.67089844
27-04-20,2878.47998,102.16236114501953,82.84197235107422,166.59695434570312,53.25,34.662132263183594,68.71942138671875
28-04-20,2863.389892578125,102.56465148925781,83.42855834960938,162.53854370117188,51.27466583251953,35.47465515136719,67.60552978515625
29-04-20,2939.510009765625,102.63461303710938,85.67865753173828,169.8321990966797,53.367332458496094,37.43888473510742,69.82604217529297
30-04-20,2912.429931640625,102.4072036743164,83.84007263183594,171.5360107421875,52.12533187866211,36.657920837402344,71.29908752441406
01-05-20,2830.709961,102.4124755859375,81.64250183105469,167.0946502685547,46.75466537475586,34.03104782104492,70.15121459960938
04-05-20,2842.739990234375,102.50012969970703,80.6706543,171.18185424804688,50.74599838256836,35.403656005859375,71.14377594
05-05-20,2868.439941,102.42124938964844,80.54810333251953,173.01962280273438,51.2140007,35.36421203613281,72.21157074
06-05-20,2848.419922,102.00939178466797,79.03342438,174.72337341308594,52.172000885009766,34.701568603515625,72.95659637451172
07-05-20,2881.189941,102.32484436035156,79.85645294189453,175.7380371,52.00266647338867,34.89878845214844,73.71133422851562
08-05-20,2929.800048828125,102.05321502685547,81.16094970703125,176.7717742919922,54.62799835205078,36.42915725708008,75.46578979492188
11-05-20,2930.189941,101.74651336669922,78.77079010009766,178.74354553222656,54.08599853515625,36.08205795288086,76.65325927734375
12-05-20,2870.120117,102.00939178466797,76.19673919677734,174.69468688964844,53.96066665649414,35.47895050048828,75.77724457
13-05-20,2820,102.17584991455078,73.57019043,172.0528564453125,52.73066711425781,33.71786880493164,74.86228942871094
14-05-20,2852.5,102.49136352539062,76.62574005126953,172.79946899414062,53.55533218383789,34.015403747558594,75.32222747802734
15-05-20,2863.699951171875,102.55268859863281,75.20739746,175.31686401367188,53.27799987792969,33.77416229248047,74.87689971923828
18-05-20,2953.909912109375,102.40373229980469,79.19104004,176.99192810058594,54.242000579833984,36.46000671386719,76.64109039
19-05-20,2922.939941,102.51763916015625,77.63262176513672,175.76673889160156,53.867332458496094,35.33421325683594,76.19823455810547
20-05-20,2971.610107421875,102.78054809570312,79.96149444580078,178.2047576904297,54.37066650390625,36.484134674072266,77.68013000488281
21-05-20,2948.510009765625,102.85942840576172,78.94589233398438,176.06427001953125,55.17333221435547,35.83277512,77.10101318359375
22-05-20,2955.449951171875,102.91197967529297,78.3330307,176.14109802246094,54.45866775512695,35.86494064331055,77.59740447998047
26-05-20,2991.77002,102.74547576904297,83.89260101,174.27896118164062,54.591331481933594,36.91838073730469,77.07178497314453
27-05-20,3036.129883,102.89446258544922,88.75173950195312,174.50933837890625,54.68199920654297,37.183746337890625,77.40758514404297
28-05-20,3029.72998,102.82434844970703,87.42971039,174.11581420898438,53.72066879272461,36.21876907348633,77.44165802001953
29-05-20,3044.310059,103.09600067138672,85.19711303710938,175.8914794921875,55.66666793823242,36.56454849243164,77.36621856689453
01-06-20,3055.72998,103.0380630493164,86.32654571533203,175.4883575439453,59.87333297729492,37.21590805053711,78.31767272949219
02-06-20,3080.820068359375,103.1258544921875,86.61547088623047,177.48487854003906,58.770668029785156,38.04417419433594,78.68024444580078
03-06-20,3122.870117,102.87126922607422,91.2907486,177.9167938232422,58.86399841308594,39.59618377685547,79.11338806152344
04-06-20,3112.350098,102.56401824951172,93.19065856933594,175.5747833251953,57.62533187866211,39.48360061645508,78.43201446533203
05-06-20,3193.929931640625,102.62544250488281,97.38439941,179.68287658691406,59.04399871826172,42.684112548828125,80.66587067
08-06-20,3232.389892578125,102.73956298828125,99.32804870605469,180.79632568359375,63.327999114990234,44.018985748291016,81.14279938
09-06-20,3207.179931640625,102.87126922607422,96.78028869628906,182.17849731445312,62.711334228515625,43.037933349609375,83.70514678955078
10-06-20,3190.139892578125,103.29266357421875,92.85794830322266,188.935791,68.33666992,40.73003005981445,85.85865020751953
11-06-20,3002.100098,103.11705780029297,85.10959625,178.79025268554688,64.85600280761719,37.135501861572266,81.73654938
12-06-20,3041.310059,103.2224121,87.43847656,180.20120239257812,62.35200119018555,37.93159484863281,82.44221496582031
15-06-20,3066.590087890625,103.56478881835938,88.64669799804688,181.35301208496094,66.05999755859375,37.907474517822266,83.46179199
16-06-20,3124.739990234375,103.3628921508789,89.35585785,185.79710388183594,65.47533416748047,38.75986862182617,85.67373657226562
17-06-20,3113.489990234375,103.27510833740234,87.09701538085938,186.44020080566406,66.11933135986328,37.49736404418945,85.55448913574219
18-06-20,3115.340087890625,103.3804702758789,86.62423706054688,188.43667602539062,66.93066406,37.73056411743164,85.58854675292969
19-06-20,3097.739990234375,103.41556549072266,85.63487243652344,187.3136444091797,66.72666931152344,36.97466278076172,85.09944152832031
22-06-20,3117.860107421875,103.38922119140625,84.70684051513672,192.5160369873047,66.28800201416016,37.328487396240234,87.32597351074219
23-06-20,3131.290039,103.37169647216797,85.73993682861328,193.8022003173828,66.78533172607422,37.55364990234375,89.18994141
24-06-20,3050.330078,103.35414123535156,82.87697601,189.89566040039062,64.05666351,35.78453063964844,87.61556243896484
25-06-20,3083.760009765625,103.47702026367188,85.76622772216797,192.2952423095703,65.73200225830078,36.323299407958984,88.77867889404297
26-06-20,3009.050048828125,103.59992218017578,81.06465148925781,188.44631958007812,63.98266602,35.076881408691406,86.05090332
29-06-20,3053.239990234375,103.68769836425781,81.42363739013672,190.4715576171875,67.29000091552734,35.63978958129883,88.03407287597656
30-06-20,3100.290039,103.7754898071289,82.35166168,195.3379669189453,71.98733520507812,35.96144485473633,88.76895904541016
01-07-20,3115.860107421875,103.8309097290039,81.65125274658203,196.4801788330078,74.64199829101562,35.149253845214844,88.60106658935547
02-07-20,3130.010009765625,103.95406341552734,81.91647338867188,197.97750854492188,80.57733154296875,35.44678879,88.60106658935547
06-07-20,3179.719970703125,103.94522857666016,83.98516845703125,202.23924255371094,91.43866729736328,35.696075439453125,90.97114562988281
07-07-20,3145.320068359375,104.10356140136719,81.61590576171875,199.88763427734375,92.65733337402344,34.77130889892578,90.68887329101562
08-07-20,3169.939941,104.0683822631836,82.48226165771484,204.28372192382812,91.05867004394531,34.69088363647461,92.80104828
09-07-20,3152.050048828125,104.34103393554688,80.69648742675781,205.71388244628906,92.95200348,33.25951004,93.20011901855469
10-07-20,3185.040039,104.2178726196289,85.10790252685547,205.08998107910156,102.97666931152344,34.29684829711914,93.36312866210938
13-07-20,3155.219970703125,104.20911407470703,86.32791900634766,198.7550048828125,99.80400085449219,34.304893493652344,92.93244171142578
14-07-20,3197.52002,104.37622833251953,86.82298278808594,199.98361206054688,101.12000274658203,35.43875503540039,94.47033691
15-07-20,3226.560059,104.38501739501953,88.16674805,199.68605041503906,103.06732940673828,35.88906478881836,95.12001801
16-07-20,3215.570068359375,104.45538330078125,88.41429138183594,195.73153686523438,100.04266357421875,35.60761642456055,93.94957733154297
17-07-20,3224.72998,104.56092834472656,86.77877807617188,194.73326110839844,100.05599975585938,34.99646759033203,93.75978088378906
20-07-20,3251.840087890625,104.6752700805664,86.01848602294922,203.10311889648438,109.53333282470703,34.176231384277344,95.73566436767578
21-07-20,3257.300048828125,104.73683166503906,87.88383483886719,200.3675537109375,104.55733489990234,35.905155181884766,94.41435241699219
22-07-20,3276.02002,104.82476806640625,87.24732208251953,203.2470703,106.15533447265625,35.06883239746094,94.67958832
23-07-20,3235.659912109375,104.94792938232422,87.50370025634766,194.4068603515625,100.87133026123047,35.14120864868164,90.37010955810547
24-07-20,3215.629883,104.91273498535156,86.88486481,193.21669006347656,94.46666717529297,34.924095153808594,90.14621735
27-07-20,3239.409912109375,104.84242248535156,85.66487884521484,195.6643524169922,102.63999938964844,35.43875503540039,92.28271484
28-07-20,3218.439941,104.91273498535156,86.03617095947266,193.9077911376953,98.43267059326172,35.02058792114258,90.76673889160156
29-07-20,3258.439941,105.03590393066406,88.12253571,195.86585998535156,99.94066619873047,35.40658950805664,92.5065918
30-07-20,3246.219970703125,105.11505889892578,85.77094268798828,195.71229553222656,99.16600036621094,33.66962432861328,93.62596130371094
31-07-20,3271.120117,105.1590347290039,85.43500518798828,196.77777099609375,95.38400268554688,33.838497161865234,103.42750549316406
03-08-20,3294.610107421875,105.20044708251953,84.95761871,207.84475708007812,99,33.97519302368164,106.03363800048828
04-08-20,3306.510009765625,105.4030762,84.47140502929688,204.72525024414062,99.13333129882812,34.95625686645508,106.74176025390625
05-08-20,3327.77002,105.20044708251953,85.93893432617188,204.38931274414062,99.00133514404297,35.261837005615234,107.1286621
06-08-20,3349.159912109375,105.35022735595703,85.96543884277344,207.66236877441406,99.30533599853516,35.09296798706055,110.86628723144531
07-08-20,3351.280029296875,105.22687530517578,87.85731506347656,203.94776916503906,96.84733581542969,34.93214035,108.34566497802734
10-08-20,3360.469970703125,105.12995147705078,88.97122192382812,199.88763427734375,94.57133483886719,35.792564392089844,109.92044830322266
11-08-20,3333.689941,104.83917236328125,91.78252410888672,195.21319580078125,91.62599945,36.16248321533203,106.65143585205078
12-08-20,3380.350098,104.62773895263672,91.00456237792969,200.7898712158203,103.65066528320312,36.154273986816406,110.19591522216797
13-08-20,3373.429931640625,104.24005126953125,90.50064849853516,200.31956481933594,108.06666564941406,35.26866531,112.14611053466797
14-08-20,3372.850098,104.14315032958984,90.53601837158203,200.51148986816406,110.04733276367188,35.42446517944336,112.04615020751953
17-08-20,3381.989990234375,104.28411865234375,88.14907074,201.8361358642578,122.3759994506836,34.96526336669922,111.75362396240234
18-08-20,3389.780029296875,104.43389129638672,86.92021942138672,202.99754333496094,125.80599975585938,34.79306411743164,112.68484497070312
19-08-20,3374.850098,104.27530670166016,87.12356567382812,201.76596069335938,125.23533630371094,34.40765380859375,112.82624053955078
20-08-20,3385.510009765625,104.4603271484375,86.08036804199219,206.46133422851562,133.45533752441406,33.882850646972656,115.32980346679688
21-08-20,3397.159912109375,104.56607055664062,86.03617095947266,204.96035766601562,136.6653289794922,33.628639221191406,121.27304077148438
24-08-20,3431.280029296875,104.5219955444336,88.45847321,205.6049805,134.27999877929688,34.62084961,122.72348022460938
25-08-20,3443.620117,104.30175018310547,88.84746551513672,208.27981567382812,134.8893280029297,33.52204513549805,121.71668243408203
26-08-20,3478.72998,104.28411865234375,87.60094451904297,212.7827148,143.54466247558594,32.80863571166992,123.3719253540039
27-08-20,3484.550048828125,103.92289733886719,90.48295593261719,218.00729370117188,149.25,32.58723449707031,121.89707946777344
28-08-20,3508.010009765625,104.06385803222656,90.85427856445312,220.24913024902344,147.55999755859375,33.36624526977539,121.69963836669922
31-08-20,3500.310059,104.29293060302734,88.57341766357422,216.99700927734375,166.10667419433594,32.75122833251953,125.8267593383789
01-09-20,3526.649902,104.50911712646484,88.52919769,218.67115783691406,158.35000610351562,32.33302688598633,130.83872985839844
02-09-20,3580.840087890625,104.7209243774414,89.86412811279297,222.88548278808594,149.1233367919922,32.136226654052734,128.12796020507812
03-09-20,3455.060059,104.7474365234375,89.58122253417969,209.0784149169922,135.6666717529297,32.07062530517578,117.86991882324219
04-09-20,3426.959961,104.22669982910156,91.5173111,206.14382934570312,139.44000244140625,32.04602813720703,117.94795989990234
08-09-20,3331.840087890625,104.34146118164062,88.3347168,194.9923095703125,110.06999969482422,31.308012008666992,110.01063537597656
09-09-20,3398.959961,104.33263397216797,89.17456817626953,203.2957763671875,122.09333038330078,31.119413375854492,114.39859771728516
10-09-20,3339.189941,104.34146118164062,88.25514221191406,197.59974670410156,123.77999877929688,30.34039878845215,110.66394805908203
11-09-20,3340.969970703125,104.46503448486328,89.35137176513672,196.31045532226562,124.23999786376953,30.258399963378906,109.21105194091797
14-09-20,3383.540039,104.4738540649414,90.58905029296875,197.63829040527344,139.8733367919922,30.061601638793945,112.4874038696289
15-09-20,3401.199951171875,104.48265838623047,87.7689209,200.88072204589844,149.9199981689453,29.741790771484375,112.66293334960938
16-09-20,3385.489990234375,104.4297103881836,88.14021301269531,197.29190063476562,147.25332641601562,31.004610061645508,109.33781433105469
17-09-20,3357.010009765625,104.4561996459961,87.13238525390625,195.2328643798828,141.14332580566406,30.99641227722168,107.59237670898438
18-09-20,3319.469970703125,104.33263397216797,86.94674682617188,192.80819702148438,147.38333129882812,30.496200561523438,104.17953491210938
21-09-20,3281.060059,104.35028839111328,84.25921630859375,194.87684631347656,149.79666137695312,29.872989654541016,107.33888244628906
22-09-20,3315.570068359375,104.4297103881836,83.33978271484375,199.5722198486328,141.41000366210938,29.13498306274414,109.02580261230469
23-09-20,3236.919922,104.20909881591797,81.98719024658203,193.00062561035156,126.78666687011719,28.20016860961914,104.45259094238281
24-09-20,3246.590087890625,104.2179183959961,81.91647338867188,195.50230407714844,129.26333618164062,28.14276885986328,105.52518463134766
25-09-20,3298.459961,104.25318908691406,82.63256072998047,199.9570770263672,135.77999877929688,28.405176162719727,109.48408508300781
28-09-20,3351.600098,104.34146118164062,85.01066589355469,201.51580810546875,140.39999389648438,28.954586029052734,112.09735107421875
29-09-20,3335.469970703125,104.3591079711914,84.29457092285156,199.41827392578125,139.69000244140625,28.109966278076172,111.24901580810547
30-09-20,3363,104.19139862060547,85.10790252685547,202.3721160888672,143.00332641601562,28.15097427368164,112.92620086669922
01-10-20,3380.800048828125,104.33464050292969,85.72675323486328,204.42152404785156,149.3866729736328,27.166959762573242,113.88178253173828
02-10-20,3348.419922,104.22859191894531,86.54006958007812,198.38876342773438,138.3633270263672,27.04395866394043,110.20565795898438
05-10-20,3408.600098,103.8926010131836,88.36921691894531,202.4202117919922,141.89332580566406,27.667163848876953,113.59901428222656
06-10-20,3360.969970703125,103.98104095458984,87.45911407470703,198.11936950683594,137.9933319091797,27.380159378051758,110.34217834472656
07-10-20,3419.439941,103.91030883789062,88.98487091064453,201.8910369873047,141.76666259765625,27.470359802246094,112.21437072753906
08-10-20,3446.830078,104.04291534423828,90.81400299072266,202.61268615722656,141.97332763671875,28.913583755493164,112.10710906982422
09-10-20,3477.139892578125,104.06942749023438,90.29649353027344,207.6447754,144.6666717529297,28.487178802490234,114.05731201171875
12-10-20,3534.219970703125,104.27275085449219,91.40289306640625,213.02328491210938,147.43333435058594,28.396970748901367,121.30228424072266
13-10-20,3511.929931640625,104.29927825927734,89.92173004,214.42807006835938,148.88333129882812,28.06076431274414,118.0844497680664
14-10-20,3488.669922,104.36116790771484,89.42207336425781,212.5037078857422,153.76666259765625,28.00337028503418,118.1722183227539
15-10-20,3483.340087890625,104.27275085449219,90.76045227050781,211.34913635253906,149.6266632080078,28.249366760253906,117.70417022705078
16-10-20,3483.810059,104.21973419189453,90.57308959960938,211.34913635253906,146.55667114257812,27.962371826171875,116.05625915527344
19-10-20,3426.919922,104.09596252441406,89.04732513427734,206.11497497558594,143.61000061035156,27.40476417541504,113.09195709228516
20-10-20,3443.120117,104.00755310058594,89.55591583251953,206.52865600585938,140.64666748046875,27.634363174438477,114.5838623046875
21-10-20,3435.560059,103.88379669189453,88.66364288330078,206.6729736328125,140.8800048828125,27.19156265258789,113.95979309082031
22-10-20,3453.489990234375,103.69813537597656,91.79547882080078,206.7595977783203,141.92999267578125,28.58557701,112.8676758
23-10-20,3465.389892578125,103.84843444824219,92.62528991699219,208.0489044189453,140.2100067138672,28.011564254760742,112.17535400390625
26-10-20,3400.969970703125,103.98985290527344,90.33216857910156,202.13157653808594,140.0933380126953,27.34735870361328,112.18511962890625
27-10-20,3390.679931640625,104.22859191894531,88.62796020507812,205.18165588378906,141.55999755859375,26.912757873535156,113.69650268554688
28-10-20,3271.030029296875,104.07829284667969,86.13855743408203,195.01156616210938,135.33999633789062,25.887739181518555,108.43099212646484
29-10-20,3310.110107421875,103.8926010131836,86.70069122314453,196.9743652,136.94332885742188,27.03576088,112.44841003417969
30-10-20,3269.959961,103.6097412109375,87.47695922851562,194.80947875976562,129.34666442871094,26.748754501342773,106.14925384521484
02-11-20,3310.239990234375,103.7974624633789,89.44885254,194.67478942871094,133.50332641601562,27.872173309326172,106.06149291992188
03-11-20,3369.159912109375,103.75316619873047,92.26837158203125,198.6196746826172,141.3000030517578,27.39655876159668,107.6899185180664
04-11-20,3443.439941,104.4438477,89.44885254,208.2028350830078,140.3266602,27.24895477294922,112.08758544921875
05-11-20,3510.449951171875,104.54124450683594,93.10709381103516,214.84176635742188,146.02999877929688,27.199756622314453,116.06599426269531
06-11-20,3509.439941,104.3110580444336,91.86685180664062,215.25552368164062,143.31666564941406,26.879955291748047,115.93412780761719
09-11-20,3550.5,103.8239974975586,104.3049316,210.1271514892578,140.4199981689453,30.28299331665039,113.61917114257812
10-11-20,3545.530029296875,103.6557617,103.96588897705078,203.02638244628906,136.7866668701172,30.95483398,113.27730560302734
11-11-20,3572.659912109375,103.71778106689453,102.4133301,208.3568115234375,139.0433349609375,30.635717391967773,116.7155762
12-11-20,3537.010009765625,104.15166473388672,101.15528106689453,207.28875732421875,137.25332641601562,29.58597183227539,116.44207000732422
13-11-20,3585.149902,104.16939544677734,101.78876495361328,208.3182830810547,136.1666717529297,30.299793243408203,116.49092102050781
16-11-20,3626.909912109375,104.16049194335938,104.6618423461914,209.01104736328125,136.02999877929688,32.04658126831055,117.50675964355469
17-11-20,3609.530029296875,104.37300872802734,103.60005187988281,206.34584045410156,147.20333862304688,32.47486877441406,116.61787414550781
18-11-20,3567.790039,104.4438477,102.83271789550781,203.62547302246094,162.2133331298828,31.24875831604004,115.28947448730469
19-11-20,3581.870117,104.63865661621094,103.10930633544922,204.9180908203125,166.4233398,31.40833092,115.88529205322266
20-11-20,3557.540039,104.74492645263672,102.22596740722656,202.95982360839844,163.20333862304688,31.022014617919922,114.6154785
23-11-20,3577.590087890625,104.71839904785156,105.17042541503906,202.68971252441406,173.9499969482422,33.054325103759766,111.2065200805664
24-11-20,3635.409912109375,104.57669067382812,110.03324890136719,206.3072967529297,185.1266632080078,35.25457763671875,112.4958724975586
25-11-20,3629.649902,104.54124450683594,108.88221740722656,206.3168945,191.3333282470703,34.272029876708984,113.33588409423828
27-11-20,3638.350098,104.71839904785156,108.15949249267578,207.62892150878906,195.25332641601562,33.75134277,113.88288116455078
30-11-20,3621.629883,104.86005401611328,105.17935180664062,206.50985717773438,189.1999969482422,32.02137375,116.28577423095703
01-12-20,3662.449951171875,104.52826690673828,106.83894348144531,208.57432556152344,194.9199981689453,32.332096099853516,119.87056732177734
