Return,Volatility,Asset 01,Asset 02,Asset 03,Asset 04,Asset 05
0.0014124240067245556,0.02020024602563335,0.048794209382819906,0.14101790746741635,0.11168061998282522,0.25830989739336885,0.4401973657735697
0.0012693038841944137,0.018304175499303316,0.4024743451362744,0.02060621114669453,0.25043897818613114,0.10564637497009326,0.22083409056080663
0.0022714297383423835,0.03082886033105725,0.051346501516500186,0.16066883423287318,0.10035498672797472,0.6443985548024419,0.04323112272021008
0.0012462410747747243,0.018700745541691877,0.012118939420487156,0.2882726285996773,0.2901409150608136,0.18739370530610244,0.22207381161291959
0.0010020091664846313,0.018531388253587373,0.13575306070793,0.41436762874323946,0.015915077905573165,0.10759987644016286,0.3263643562030945
0.0009753503069311057,0.017273196825918376,0.0991955914110755,0.2839570844161789,0.2527881870833609,0.05663535801559364,0.307423779073791
0.001163830940557553,0.01778087744302752,0.018979007224238918,0.17751119817218197,0.45840149739947694,0.11533212601850502,0.2297761711855972
0.0010940786341457585,0.018510336535721702,0.14351971158979604,0.3592531399387854,0.042390859830495585,0.13720052399816218,0.31763576464276083
0.0017399156140447554,0.02337728386022825,0.2710262667271158,0.15968727748786754,0.16672341687706774,0.3641359387436036,0.03842710016434518
0.0008914179934931819,0.01729459070887273,0.14418438366341346,0.31299417752988934,0.18875324638300053,0.023370427725040843,0.3306977646986557
0.0011699243900311672,0.017582600952629517,0.22011892595998445,0.0014758382421196266,0.40830996887710674,0.0693651946348925,0.3007300722858967
0.001453295052266406,0.02040713498531824,0.38806508303540765,0.13701644500753896,0.2373854533410359,0.20623844052725898,0.03129457808875867
0.0018284779454041857,0.024187124311306596,0.10510380332009668,0.05574187837645395,0.026068617738913055,0.43406042214201934,0.37902527842251704
0.001269704588053894,0.019037666115554675,0.27218980823471595,0.1882638149301501,0.3859810875510902,0.13176008093782338,0.021805208346220354
0.0022329577337538305,0.02972618530546071,0.0618944689362039,0.03082831235395119,0.2997617464261933,0.5851564247911055,0.02235904749254627
0.0009356943282423803,0.01736772694982364,0.37581208364740787,0.3531085163358893,0.10387719845396583,0.02105197917685399,0.1461502223858831
0.0010077868817151038,0.017879380017232088,0.499416959350922,0.30376319913245087,0.11844583841442763,0.025250758649534688,0.053123244452664795
0.0013020804582912341,0.019241417772783383,0.24772543015285053,0.09589956150594489,0.004020085870970359,0.18432775634491036,0.4680271661253239
0.0011599700721424905,0.01755691089128322,0.19364527625364744,0.12969456474039753,0.363897991518691,0.0907703980739283,0.22199176941333576
0.0013055989719775465,0.01949842152106971,0.24306158951639736,0.11694648898429655,0.49666464748782807,0.13011073939792978,0.013216534613548166
0.0012810366411056431,0.019109057361749282,0.6184402362759026,0.06873265575845322,0.08237653567241297,0.10236577638654336,0.12808479590668798
0.0013440268711601045,0.019195091308504414,0.052286472429243606,0.010866852036300327,0.6148300976277201,0.1503341695634236,0.17168240834331228
0.0011552813931250028,0.01779220260603054,0.1512734790844099,0.23028423934663467,0.21917339625920518,0.12563859555148518,0.2736302897582652
0.0015194587363180044,0.021040025351645352,0.07641444921648916,0.17686522424739154,0.42879909671956823,0.2679703605030783,0.04995086931347261
0.001269093039945914,0.018784073274542606,0.16850394624147735,0.18800467031628337,0.43043012120799595,0.14281981408014413,0.07024144815409913
0.001345603037956319,0.019673236717099165,0.20814768710801435,0.31960778029469594,0.07340564154979867,0.23008321954121203,0.16875567150627918
0.00127060883946157,0.018704878179171804,0.17099056415063743,0.1606736020358438,0.44165933524068873,0.13828392045972787,0.08839257811310207
0.0010954581013889679,0.018442525213998764,0.16942697833799672,0.16981666946207594,0.5970258543072227,0.04300110311195957,0.020729394780745133
0.0010832337756562934,0.01806371393408926,0.20297995396689836,0.3927558397114734,0.12059258463243878,0.1176341431911877,0.16603747849800185
0.0009131247378919733,0.01820034673060876,0.1357709942289011,0.35899465239028205,0.050199022172044055,0.05687075469783141,0.39816457651094145
0.0009030396190394695,0.0177954666475497,0.02138084953941099,0.44795203220839575,0.46373241981663743,0.03238014374149929,0.034554554694056654
0.0008733981298036732,0.019853855922246935,0.008989101055398678,0.20101194024673635,0.0795833131424217,0.036064891305656314,0.674350754249787
0.0010576486929355891,0.017440237607643665,0.129514041440058,0.07306420413746985,0.29016167396208725,0.05721330187642453,0.45004677858396025
0.0014246845841180042,0.02043030659064709,0.5020358288711175,0.21120853483513494,0.041717477111322565,0.20803880348332357,0.03699935569910131
0.0014029349131318527,0.020018305378487793,0.47822843872767146,0.1766861039491015,0.09513125119388162,0.19139577323743984,0.05855843289190546
0.0021832899902574383,0.028736965681819458,0.26697810668801,0.030357920333189077,0.03240779444878648,0.562055767460556,0.1082004110694585
0.0015946400449844676,0.02344805507921654,0.02032118149622914,0.4558621249628603,0.05960347015096248,0.39019523113202176,0.07401799225792641
0.0016121728715772269,0.021516611948288245,0.14684271705205687,0.14516693932758998,0.22007425899562574,0.3189911573454271,0.16892492727930025
0.0012291465263056616,0.018691613459084187,0.2457837517936004,0.2985615943563372,0.04922418256879618,0.17238341086608375,0.2340470604151827
0.001039949399908511,0.01852591106232998,0.15019028596257716,0.49511808768155946,0.08144558584244324,0.12452539640212454,0.1487206441112955
0.0012880921956058438,0.019110560413089443,0.5524967741761866,0.010906539242589844,0.2245291276497058,0.09172864545988073,0.12033891347163696
0.0012867148900927404,0.01964874337715946,0.06220645833634517,0.4051385626515272,0.25087822505437984,0.21687011499197556,0.06490663896577212
0.0009413485961801687,0.018099210460810186,0.03604051399387446,0.3853342824798689,0.1503480301663575,0.07681296803176245,0.35146420532813677
0.0008918549542882313,0.017269808857350185,0.1056244269257852,0.24385157974441177,0.24523157302719403,0.014235243935843024,0.39105717636676596
0.0011415879650754253,0.0181082213821763,0.2995206866560893,0.2746501141447133,0.275223680101011,0.094535065880358,0.05607045321782825
0.0020389315547199253,0.026915789384378795,0.2960848723762601,0.04307631081537088,0.14472797883563127,0.48117347544457145,0.03493736252816634
0.001633943200927341,0.023460708512125953,0.046873504525609615,0.4039471406877026,0.09273423579677913,0.39286932893275833,0.06357579005715028
0.0011877244984417022,0.018652987908066427,0.20616779599760035,0.2439184053442524,0.4354953304011305,0.10697690474943307,0.007441563507583771
0.00144143757797714,0.020908238448739926,0.07093360808070083,0.3368794456683855,0.07439560117924249,0.2969502880788383,0.22084105699283302
0.0012754656970271408,0.01889917278991955,0.2584294424748764,0.2284720252644731,0.022310033682260283,0.18533762644817328,0.3054508721302169
0.0010491465483328949,0.017062623931924033,0.23178124836013478,0.08499542495701976,0.36097360516382443,0.029949564057525854,0.2923001574614952
0.0014946809233100438,0.02145953263444368,0.3479500167031307,0.3322507387872058,0.0201227761037797,0.2819694086155985,0.017707059790285418
0.0013784224362030926,0.01920879344989153,0.23555770570602552,0.09000084138463432,0.3607228260498259,0.17668343862902763,0.1370351882304865
0.0024180175870862674,0.03228394452885693,0.06999992257898342,0.02207633151651078,0.13742612844417357,0.6846862718275903,0.08581134563274202
0.0013129391920655292,0.019914107807212263,0.5701954552853636,0.04646348548680139,0.26936771614099625,0.09905968981824018,0.014913653268598639
0.0009244409713373251,0.01778129214452538,0.48986724108849866,0.38724601148598586,0.034192838905514965,0.010358866265322102,0.07833504225467844
0.00179810451929633,0.023344494296986328,0.19037784037323735,0.019333753863931304,0.2602640926043642,0.3740367809916091,0.15598753216685793
0.0013335302623517975,0.019133045229666447,0.42148051175469775,0.18910637716841844,0.04222423667731312,0.17755314935184438,0.1696357250477264
0.0010098520452838714,0.017564987761641615,0.10504925589321344,0.37753157207383803,0.25846683483434263,0.08222855988752771,0.17672377731107822
0.0013952345141372959,0.01961186249573573,0.00270525404054649,0.2095254050025803,0.3298697036868023,0.2405344153457334,0.21736522192433752
0.0011260421767504054,0.01907128170001331,0.020993992151786406,0.21499796937816631,0.10624755530648457,0.14523961551075984,0.5125208676528029
0.001469044978387686,0.019728601509784144,0.22707123566624746,0.06094792988663826,0.27363892043573357,0.2252050811033057,0.21313683290807509
0.0009930225197116375,0.01797422029374378,0.2411406824003413,0.460285659708281,0.17539998553971162,0.07326559684098413,0.049908075510681736
0.0013636176612187108,0.019152755573568776,0.24116310580652373,0.19062750962257896,0.16492281775444825,0.20545742612280074,0.19782914069364843
0.0008782609038975766,0.017637509280680305,0.209811594508944,0.4647544870416192,0.2818821571755825,0.014962043673516582,0.028589717600337673
0.000958968952513339,0.018307739626829345,0.20014119106981007,0.012133846836267807,0.1624348871365523,0.0095089327292863,0.6157811422280834
0.0013886631848356425,0.019360768946896752,0.07640126814398158,0.0032741996977648197,0.5617728512210143,0.17174664087916117,0.18680504005807821
0.0011098219413363639,0.018227269779443868,0.3863212532829964,0.3099610824363973,0.20101100976577455,0.0797886055911977,0.022918048923634058
0.001683258019785198,0.022162939978278187,0.35424942069249826,0.048303076234278326,0.14949597515494903,0.3134532262224657,0.13449830169580862
0.0011336088171543862,0.019512108540837056,0.09305084025216799,0.4890313934859119,0.002479579808234624,0.18417183819033695,0.23126634826334852
0.0012468202031598345,0.018186107025672096,0.20315207718649528,0.08520791947501942,0.42050761124675495,0.11549033687975296,0.17564205521197726
0.0018712315288862804,0.025555699203280047,0.08425311330059884,0.26308631670175364,0.08144026466503271,0.4760677675515679,0.09515253778104689
0.0009192460574367555,0.017793445620882226,0.2638960200187409,0.25052374807385297,0.031745473948074907,0.027434810636822005,0.4263999473225093
0.001272663339862182,0.018890181304797006,0.2213103503773013,0.30178588810062457,0.12518030912662773,0.18699223711942817,0.16473121527601844
0.0009108564564911254,0.01779031257221915,0.020483202362622795,0.40628968667281,0.21620419409814332,0.060476431394338434,0.2965464854720854
0.0011098122782620845,0.01735959783014196,0.22232462895954122,0.14540453222275848,0.2320635328519432,0.0816382354031104,0.31856907056264683
0.0018492195875626112,0.024255276246435274,0.2340053151721511,0.058317508869621004,0.21749523821029804,0.3998530838793303,0.09032885386859975
0.000997523352986739,0.01725220762809352,0.10080042789849353,0.2152026961075554,0.2703294058766306,0.0554393438668504,0.35822812625047
0.0008732920996403117,0.017905692299643935,0.06125087877379574,0.25638970737123823,0.18961997190179336,0.02138658176393638,0.47135286018923633
0.0016582405452317851,0.02192336406805032,0.019854746804272586,0.09743855628596748,0.3251071215394998,0.34130746660370836,0.21629210876655183
0.0009479384407358941,0.01892758912390337,0.09892638126765536,0.5590158144723435,0.018562631907515083,0.10744662355078577,0.2160485488017002
0.0012698994421534604,0.01910795247117989,0.09811458708640662,0.14726858309878627,0.5727837345369529,0.13225532295280082,0.04957777232505339
0.001267315066366089,0.019051052294487246,0.25585658348826007,0.1699715113180109,0.4253088396538588,0.12628490011995716,0.022578165419913164
0.0014191748014705935,0.019624227574488815,0.3965785271540523,0.12795637544942176,0.09868872390631647,0.20518746239210875,0.17158891109810082
0.0012256048398483004,0.020071206911090735,0.11887304763775547,0.5341310445549784,0.09392574208841822,0.2157136058918316,0.03735655982701624
0.001739366335690723,0.023269440677318384,0.27582816933047294,0.12600208217082168,0.2047277518444844,0.3542848750957851,0.039157121558435884
0.0009285142391621468,0.017494370414325562,0.40681167345952846,0.36544071542851075,0.12927051535916761,0.011368902953465484,0.08710819279932788
0.0012770288710591982,0.018448269965833885,0.0009277403786841542,0.14552405026383752,0.38559191601493975,0.17336435141818238,0.2945919419243562
0.0012174838433953918,0.01857923861537287,0.5197891544195951,0.07791528669166264,0.21779957290242277,0.07483994423887615,0.10965604174744345
0.0014328503743977607,0.021462306699342466,0.016394049763913544,0.4363730488773794,0.09602734778078631,0.31191255418647784,0.13929299939144307
0.001625611482140553,0.02228173838447682,0.12389288859025412,0.06088996827563093,0.5216271652124368,0.28176533310720825,0.011824644814469943
0.0025166108856831296,0.03414289062685009,0.15770893475515524,0.06353383226769291,0.03767372507725024,0.7317104263468845,0.009373081553017018
0.0009058557576040057,0.01685940188202222,0.16659935399966122,0.238545484052049,0.30901937638360866,0.002310094017957561,0.28352569154672347
0.0014301116872999812,0.020127996453635423,0.351775845217251,0.19330605677363044,0.1860805487017491,0.21505184777263212,0.05378570153473731
0.001257170281582573,0.020153968837442467,0.026386557828504957,0.5074982846801879,0.20855624588517144,0.2275288083693804,0.03003010323675535
0.001779065426855042,0.023295513393305874,0.05936361263583109,0.07202008349037509,0.3088779381109177,0.3874953374558159,0.17224302830706048
0.0015941933685040648,0.021975335072010407,0.1192148037401639,0.21506783744484884,0.025568188802981878,0.3476592399077196,0.29248993010428576
0.0008389169320240718,0.01764034041577173,0.02042314673784819,0.2748505134793893,0.26764548066948385,0.005613732744112328,0.4314671263691663
0.001836731911211587,0.02452401564710396,0.2740381527874837,0.16282623638779817,0.05849824052053239,0.42018109563452416,0.0844562746696615
0.0009339458796799715,0.01808728904739045,0.16201900555150517,0.47718978524662986,0.06815703613013092,0.07472599366621885,0.21790817940551527
0.0010731978960270205,0.017710626854921214,0.3832702266409272,0.014694043538797377,0.10099764070735406,0.03859346922736849,0.4624446198855528
0.0011030755652804353,0.01893192503844303,0.661220391498744,0.0792640030926626,0.21546156899067664,0.001539547533714153,0.04251448888420286
0.0009589018576929968,0.018934031238655686,0.05776938712026273,0.3908283928307774,0.027760198450520517,0.09655824696343747,0.427083774635002
0.0010254725957112459,0.017610216666588602,0.035014631586793916,0.052752909002707286,0.6747447376281878,0.009319019301990236,0.22816870248032078
0.001347721065390241,0.019780698584913853,0.025075355574987624,0.2103599025550386,0.5404223119896926,0.19056838609782184,0.03357404378245946
0.0011055865501038214,0.01767155751408023,0.004835977640867776,0.2194385223141823,0.5049902833539236,0.09137639028260182,0.17935882640842454
0.001025185541163715,0.019434926176249784,0.1370695359868591,0.04853864406686904,0.0603449517174432,0.06604626903922706,0.6880005991896015
0.0007999466402481384,0.017913597343419078,0.26800239029115247,0.537684859172671,0.05962966152399678,0.006643927166028102,0.12803916184615174
0.0015759900679121956,0.020962130296504098,0.212910677195674,0.1108311881990835,0.15273739179738624,0.29597183818926986,0.22754890461858637
0.0012917719638157485,0.019038583917941193,0.33968960520385616,0.033361975859081024,0.43057737221623393,0.10573923972547833,0.09063180699535055
0.001637804698471353,0.02243135457292627,0.12724699820280422,0.20915080541199685,0.31290483749765885,0.33051350089340276,0.020183857994137248
0.001491273366671967,0.02101710580069532,0.44715961513636343,0.1868636107116261,0.12636735478968558,0.23328793571718454,0.006321483645140586
0.0012048142069909216,0.019029665613200415,0.25389416661941344,0.08485644302714447,0.5634562032467814,0.07137998838386038,0.026413198722800377
0.0011006239011593913,0.01866414384049354,0.12190265530814214,0.4539768195227171,0.09328283204386886,0.14947877895047876,0.18135891417479305
0.000926976999216569,0.017356002090025476,0.18066014794140314,0.35522815630317683,0.37925278725948874,0.015789220282416895,0.06906968821351431
0.0015458688981969241,0.02119806760856504,0.05597287216874128,0.038476766987742717,0.11638330762501117,0.30304691026420016,0.48612014295430467
0.0010612893534884436,0.01763847371341047,0.1107794057585432,0.325508711989065,0.3640221310474256,0.08494596722563667,0.11474378397932963
0.0011816292283938804,0.018904549302614083,0.15265871845013512,0.33926262914345023,0.027869971674463707,0.1739415488113203,0.3062671319206307
0.0012499138285760848,0.018059511250042133,0.2902038653843499,0.07507969909972284,0.1762826601775107,0.13090810496283994,0.3275256703755765
0.0014603612071236501,0.020932480429246458,0.17960278671093263,0.023689413576483635,0.5980936938418359,0.1852772722598395,0.013336833610908256
0.001271664619929546,0.020057756673969196,0.05417244699382785,0.4536607943140494,0.078791425881398,0.2382845816319121,0.17509075117881268
0.001309922353574288,0.0185307352433091,0.25160509038604006,0.05473928411312357,0.36547013947204665,0.1385481333131933,0.18963735271559642
0.0008009118378981817,0.018145428859672366,0.1094054500701959,0.44563115958038757,0.08392024219991884,0.01805170927493909,0.34299143887455863
0.00091721797765183,0.018340252621422557,0.18655055380384208,0.5526703265656663,0.058892687752316424,0.07399348566361591,0.12789294621455918
0.0008228187006238259,0.019178788411569597,0.015920590723185985,0.5562129082203872,0.03736887675291137,0.06247055263011184,0.32802707167340345
0.0012962200517011584,0.02005758323531218,0.14315297045999473,0.4435156158727616,0.05486720729318101,0.23647621929796384,0.12198798707609895
0.000858221760717815,0.01798936798319975,0.22584349482976415,0.36357628263237307,0.011813090163830897,0.023093895609331175,0.3756732367647007
0.0010286247411330671,0.01785922510046164,0.5032247221669622,0.1781976207096582,0.23997816011482562,0.0034141838389612875,0.07518531316959251
0.0015658188705390897,0.02078379232033462,0.44764490859201633,0.006334119516987494,0.06514879270867378,0.2509120214651728,0.2299601577171496
0.0010860224152688877,0.018013872555526167,0.15124822367659121,0.2877085664850346,0.10518461293319148,0.11576065419752332,0.3400979427076595
0.0011826324482493017,0.018384506775864642,0.029215059695713044,0.16389578640645913,0.22476767713160503,0.1484097048852856,0.43371177188093707
0.001078947952569692,0.017694816944475764,0.5129707583479814,0.17597670973833585,0.09632902372251854,0.04124176654610702,0.1734817416450573
0.0016032027231893905,0.021743405912410835,0.1788121431736119,0.2016145763273914,0.07489358260249286,0.33443881478266163,0.21024088311384226
0.001458633057648851,0.0206693030728921,0.2204614961043418,0.2926267393924976,0.035154048419407856,0.2796291795245726,0.1721285365591802
0.0019371546941868868,0.025410202819699027,0.08684882576240686,0.043441481549670376,0.05676005291887769,0.4801667766727638,0.3327828630962812
0.0017348733703533871,0.023539818987961026,0.06301416245139309,0.02585606341722037,0.00373141726349973,0.3980449754137707,0.5093533814541161
0.0013692183846281832,0.01926636392190974,0.42794756742314266,0.13731692463802864,0.08181453058164821,0.18109280226833327,0.17182817508884723
0.0015361930894596616,0.021314070477825187,0.2416739649597369,0.12648432859275374,0.38149225978727164,0.24810224473473164,0.002247201925506032
0.002045972558659025,0.02741192779458103,0.015172798939721309,0.16051839898701167,0.16632825497867412,0.5418484364653736,0.11613211062921915
0.0012334582050898563,0.01943384526619828,0.018565984965824418,0.41602399932273587,0.15836960427150373,0.21267334123819567,0.19436707020174052
0.001928472822487221,0.025423780763037192,0.02300343660459944,0.09968535727523482,0.15710855738870408,0.4816499929829122,0.23855265574854928
0.001394962718124146,0.020213217294067137,0.1865447390883091,0.336249241509986,0.15097102314810495,0.24833797856524542,0.07789701768835472
0.0010663894757421697,0.018773267484417513,0.29867191120185427,0.5059761129166901,0.07852064538961101,0.11410567411661576,0.0027256563752286835
0.0012687695979015216,0.018706154572028285,0.2938793757612969,0.02178857455143444,0.06006603775569727,0.1459326018403687,0.47833341009120267
