Asset 01,Asset 02,Asset 03,Asset 04,Asset 05,Return,Volatility,Type
0.36491670307660773,0.0815809342843799,0.19733148335646208,0.2221255995475341,0.1340452797350161,0.3743562868970344,0.3202828717623961,Simulation
0.2484834759952617,0.4118477345013026,0.07336277835007086,0.02057716337540024,0.24572884777796475,0.21763793405480364,0.2784176357385184,Simulation
0.21905016783406747,0.16174700457554203,0.059140849943745424,0.30739094132515515,0.2526710363214898,0.394158672061839,0.3356755031274601,Simulation
0.28108883080888714,0.19554194864454552,0.05584079661213771,0.05678177075421826,0.4107466531802114,0.2553958629104397,0.2806079469016044,Simulation
0.2263353171866338,0.20632505840295795,0.2725172316679299,0.008781209683011207,0.2860411830594672,0.237208127134581,0.2678048333686226,Simulation
0.19685838564078575,0.22895747917716408,0.015313536575759162,0.2911639710659779,0.2677066275403131,0.37516182634962336,0.33004168926706895,Simulation
0.06692665692744187,0.16652229810378158,0.30324692059011815,0.14163500753251645,0.3216691168461419,0.3027752538109186,0.28526585811894883,Simulation
0.15488174838242383,0.24642177379280097,0.33581131443326506,0.032528197776733846,0.23035696561477645,0.24555940414024174,0.26945550379757244,Simulation
0.23680302831100322,0.2662604182197682,0.005756667514761977,0.29172516012379063,0.199454725830676,0.375798253254109,0.3320649016794462,Simulation
0.18246931390391907,0.23519776186854635,0.13862626764531577,0.2678917497920306,0.17581490679018824,0.36862084803055856,0.32242800237630925,Simulation
0.5622229584776355,0.2787162285568816,0.008685263408752995,0.04039576705365004,0.10997978250307988,0.2625874110634254,0.2857450930157194,Simulation
0.20435549215587942,0.3543499298325677,0.19871221108692708,0.00859272949404865,0.2339896374305771,0.21947641396962475,0.2716152743419765,Simulation
0.1912842141151887,0.20713548058223338,0.33787607497630906,0.03417354316541788,0.22953068716085104,0.25276305650099623,0.2696481035725502,Simulation
0.18312424585274611,0.1516074091147249,0.2778434757906081,0.3397885211199257,0.04763634812199519,0.4248057770385012,0.359966262233237,Simulation
0.022988530805378878,0.477510177853706,0.21921394252484447,0.13099583904093753,0.14929150977513325,0.26476026627455546,0.29277594464237633,Simulation
0.23005829085571444,0.1855909879833911,0.009314521449338791,0.29314257923559306,0.2818936204759625,0.3820062060774172,0.331183869862556,Simulation
0.3378593013218945,0.20330667063728747,0.23346222951805362,0.0017806362556055373,0.22359116226715878,0.24097448525040538,0.26917893652413205,Simulation
0.19171180887539932,0.08820788445158795,0.014004008824190289,0.36349224100901856,0.3425840568398038,0.42560362944963237,0.35665641906292933,Simulation
0.24624872018530783,0.14388963816292635,0.04881056744981335,0.2889595109245558,0.27209156327739653,0.3867879732231728,0.32987409016133357,Simulation
0.019639992014367346,0.3461877450384702,0.14733034079941468,0.1976716836896282,0.2891702384581196,0.30669525003767195,0.303310931862043,Simulation
0.3495680472233244,0.05940898093833083,0.09638725325067482,0.2536573086602831,0.24097840992738684,0.38552110496076125,0.3238039827798584,Simulation
0.17175263457204373,0.31282361135648784,0.21940604434298236,0.1704579108335049,0.12555979889498117,0.312455194992272,0.2961583664479593,Simulation
0.2746038025353827,0.2597015683087136,0.13002434063582521,0.09852630163574243,0.23714398688433605,0.2788668986696185,0.28001900263901497,Simulation
0.3608635890057317,0.18796244233104945,0.022416010142998048,0.06291004044848147,0.3658479180717392,0.2644048988949728,0.2803940289767519,Simulation
0.31889720245070485,0.2142085270126991,0.08914450199958822,0.06634628481268741,0.31140348372432053,0.2651796465187484,0.2769240631086664,Simulation
0.1881981844668929,0.21293416566267098,0.2295234777546577,0.18071000440824353,0.18863416770753472,0.3275976375697337,0.29645945029184184,Simulation
0.18865464342366065,0.28605607110322645,0.07292852436452961,0.21538196120962638,0.23697879989895676,0.33136966194982403,0.30641995379175957,Simulation
0.3266897990813202,0.36845324549552744,0.10239531838255309,0.1682693816450208,0.0341922553955784,0.3133999141898333,0.30474564911414226,Simulation
0.2836022227036904,0.12140490084624364,0.2875792088690645,0.08072816802964072,0.2266854995513609,0.29023665681954236,0.27803994255568243,Simulation
0.24732118239009024,0.07014142535368648,0.14455180239777196,0.3220226705758624,0.21596291928258887,0.41738173602191625,0.3449221487469283,Simulation
0.3675129826379355,0.0739744171150071,0.07659559378129953,0.15978605179412364,0.3221309546716343,0.3316639053117587,0.2959879378675791,Simulation
0.23357592499984692,0.14741864388733128,0.24932894895623675,0.2513930424104449,0.1182834397461402,0.377759808013213,0.32381940281540755,Simulation
0.3668804443602906,0.04780474160234145,0.2686610790993862,0.17221634595563187,0.14443738898235,0.3535698402527311,0.30831606232769443,Simulation
0.10512583161060238,0.013709697361586738,0.13204022098715446,0.24421327336129559,0.5049109766793608,0.36359509856357786,0.3195004126130368,Simulation
0.17069441134792418,0.004379934405547638,0.3853387099960598,0.2948686413684044,0.14471830288206394,0.41611594286739884,0.3447063806896647,Simulation
0.4321998422802237,0.322182973895443,0.19179417143475155,0.009076763140099276,0.04474624924948261,0.24235239782999193,0.2803197622389142,Simulation
0.31798112788222305,0.11706047149158133,0.35123641171098313,0.09156849410886149,0.12215349480635108,0.30414152812178,0.28826585835844976,Simulation
0.21315394988963487,0.22404115163642319,0.2821041296148615,0.14643555963780197,0.13426520922127844,0.31326176451865784,0.2913226141450075,Simulation
0.3062801585169956,0.019230427808094887,0.2940264676340656,0.08261783827282716,0.29784510776801665,0.3011306621560432,0.2807019216878212,Simulation
0.304004955185144,0.3219125638543939,0.05697445725853903,0.027546161414916073,0.2895618622870069,0.23196986889643692,0.27633485960617715,Simulation
0.17820911389304592,0.12991534594667792,0.38656096494194275,0.0774985084561496,0.22781606676218388,0.28492224288219925,0.276507538325909,Simulation
0.1254237137008153,0.025677632139263953,0.3802286709164721,0.18113199762432525,0.2875379856191234,0.3457743490390478,0.2987415094452553,Simulation
0.2582667475900192,0.2722784775627787,0.09691738691510968,0.058420099380378246,0.3141172885517141,0.251537616139185,0.2767206914847603,Simulation
0.06964533888495925,0.21781304958492548,0.31845034407172346,0.23508806707396704,0.15900320038442478,0.3532496292761791,0.3120682975245311,Simulation
0.30929798214643417,0.1331904393946058,0.22188926465882997,0.2795927593658602,0.05602955443426979,0.39976867091090007,0.3414334006523902,Simulation
0.0427250465918831,0.1032953444628339,0.34560702683347677,0.24706571250453824,0.26130686960726796,0.3676217232696955,0.31412877517007187,Simulation
0.02544539843523745,0.36739772221842565,0.10327606522848187,0.2885282620875729,0.21535255203028233,0.3541086352625198,0.32965102268962304,Simulation
0.2787826625930322,0.29217600236104163,0.24065129337044688,0.1210797707453676,0.06731027093011166,0.2972007094424583,0.2905868304900952,Simulation
0.1153643273065545,0.260751323353098,0.4400604892844985,0.12439030839838817,0.05943355165746071,0.29998522697049673,0.2925146032216594,Simulation
0.2886519672065814,0.13573067233691438,0.25852444667243624,0.01660846383771569,0.30048444994635237,0.2514222795361626,0.26919623718258673,Simulation
0.024120444507147728,0.45534447157073804,0.015934267192837,0.3675476506859801,0.1370531660432972,0.386452004282825,0.36255456519662865,Simulation
0.2029298822987067,0.16790026774327582,0.2007008627874915,0.2938237979940553,0.13464518917647061,0.3941968703439169,0.3350500534012657,Simulation
0.31954833499940416,0.22013054717351582,0.2820662441877645,0.05914577440330177,0.11910909923601382,0.2738564470421624,0.27875677935714,Simulation
0.24104074925886518,0.26406772443497334,0.03526556004421518,0.19757378266542786,0.2620521835965186,0.3250852167382645,0.3026295174574759,Simulation
0.2175020992241843,0.0733278005621485,0.3588808631222309,0.04735468014954974,0.3029345569418866,0.2736232238042743,0.272617682882709,Simulation
0.21520414699973525,0.17178176587753446,0.23856135958243446,0.14775495116861803,0.22669777637167773,0.3149787071406263,0.2882214166696909,Simulation
0.12648205350445654,0.27426803613800693,0.20951599553637898,0.1503827346824644,0.23935118013869308,0.29906174272861297,0.2880412077930171,Simulation
0.18254839396794498,0.2509778360949661,0.19436145654081088,0.22858414040765568,0.1435281729886224,0.34904982119122263,0.3112836359662108,Simulation
0.2789201307315489,0.2536157662651528,0.18419432730303248,0.13856797996393252,0.14470179573633338,0.3060308704691945,0.2896846860515125,Simulation
0.2703302283894124,0.19493877920137986,0.022684538744138266,0.13210481256656145,0.3799416410985079,0.2948154656395642,0.2905024871838521,Simulation
0.2392155997381016,0.07803944064192832,0.18060011276704765,0.3235854395431033,0.17855940730981903,0.41941180109874865,0.3471516034956318,Simulation
0.0009448762557755128,0.31751349627816033,0.22637229022004735,0.24040118065672475,0.21476815658929213,0.33659128013358786,0.31214136193405667,Simulation
0.2553159050102877,0.2867682390221182,0.25527695893278357,0.07221567559818609,0.1304232214366244,0.2688004423841998,0.27779400442308966,Simulation
0.18493107627325905,0.3066367228845423,0.121425316312074,0.02476019666708172,0.36224668786304304,0.2250160006280512,0.27755400332448327,Simulation
0.13865645753639577,0.27939376948498007,0.17571128467763872,0.20262717171441497,0.2036113165865706,0.32706138931538675,0.30147123962525485,Simulation
0.11898686869309054,0.1839612989531326,0.16969225728518483,0.18078312151705256,0.3465764535515396,0.31933852458204615,0.2954882848035948,Simulation
0.17907771949915957,0.10450668695741172,0.29079146764219277,0.3270485258827794,0.0985756000184566,0.4214842216419419,0.3527983401008428,Simulation
0.21844061687287777,0.15948312148077537,0.2701851160578366,0.01991619436040618,0.33197495122810405,0.24598483910102584,0.26901520455774947,Simulation
0.24435309627853175,0.29293586021212153,0.21252773322128815,0.23707601600974998,0.013107294278308588,0.35771644999122426,0.3240588766871254,Simulation
0.36281517319792944,0.0823094348762783,0.24122378155838542,0.010639618690309147,0.3030119916770977,0.25745651784423224,0.27128899382633076,Simulation
0.19551276926007113,0.3399628273639598,0.03561283339163119,0.12286449411025818,0.30604707587407975,0.273258096059565,0.289770627533496,Simulation
0.21139636218678898,0.2948614643169185,0.12311755760483009,0.005831782644269793,0.3647928332471926,0.21767891212590412,0.27606273663090103,Simulation
0.37035741984117626,0.019088605434630465,0.3656500296331553,0.2435244517907318,0.0013794933003060505,0.40287715173864846,0.349544045051712,Simulation
0.13319197096555674,0.09202458467541902,0.2831333420024825,0.35724470494109933,0.13440539741544233,0.4347576117613371,0.3606900483317236,Simulation
0.005014778398429782,0.2520953712921838,0.16604750879965244,0.2723208736910578,0.3045214678186762,0.35560504233814927,0.32133513514770373,Simulation
0.1464635374005869,0.05129801476944539,0.2936747121359538,0.4701997215238874,0.03836401417012643,0.5035013823181038,0.4189615641018624,Simulation
0.0812345106721398,0.17236438266552626,0.1583047286926521,0.286304509887612,0.30179186808206987,0.3756486107170953,0.3252041819466166,Simulation
0.2657250254751795,0.27608171096491135,0.1250722366715763,0.04608951567234505,0.2870315112159878,0.24688344697272246,0.2741136247808637,Simulation
0.3644626254613696,0.18556312473036632,0.15583871275924266,0.04165758487611466,0.25247795217290664,0.2619523612542915,0.2732443346358617,Simulation
0.3595310386137168,0.18649541939225406,0.17746516007013421,0.11391202197874517,0.16259635994514973,0.3037813649012072,0.2867457414989559,Simulation
0.22746029282220523,0.23604232529484157,0.10454889873941027,0.2756085398179146,0.15633994332562823,0.3747101267617403,0.3268137978907562,Simulation
0.03229046933971006,0.4042420819735836,0.2586809160532997,0.29858743618900396,0.006199096444402646,0.3683483274327805,0.3410996855615648,Simulation
0.48749418595934335,0.0021432990907519866,0.4601549384901829,0.03629471553733176,0.013912860922389993,0.3039606282398351,0.31137964070499957,Simulation
0.29409042984401923,0.09417274809109875,0.0390208681879165,0.19567871412882323,0.3770372397481423,0.3412749259030491,0.30397965793368387,Simulation
0.18239978249276317,0.2551907862314099,0.17082841859186648,0.19208221322316565,0.19949879946079468,0.3264851250521553,0.2990242002068689,Simulation
0.1156605976574365,0.31618008473688164,0.04880787629255968,0.06081514908179295,0.45853629223132925,0.2334783425218561,0.29265184948842915,Simulation
0.2538087486840933,0.2625811895089693,0.10926152112112356,0.19783772606121686,0.17651081462459695,0.33153518415726785,0.3028271648963327,Simulation
0.35607790403362727,0.021368367918469508,0.28108029359616565,0.1743111974837752,0.16716223696796248,0.35650839860652234,0.3084543548784393,Simulation
0.23377632662888845,0.39301324736234217,0.17660003625182075,0.050355631909174484,0.14625475784777406,0.24151086101726094,0.2767484408890458,Simulation
0.35277007159062007,0.18889573721046335,0.028208911373547602,0.3060859930232165,0.12403928680215254,0.4015613670246728,0.3439118886435685,Simulation
0.2626925897190226,0.10433922742985888,0.2578282482846522,0.17358806940610919,0.201551865160357,0.3400626226251838,0.29833349434620826,Simulation
0.14791256533023148,0.28559202091169494,0.22729604890016578,0.11055932452126459,0.2286400403366432,0.27888409221164345,0.28043636309341763,Simulation
0.2247589128542257,0.22324654185163342,0.1852060390993229,0.27005111728378195,0.09673738891103603,0.37771985882594616,0.3285099134836859,Simulation
0.419782061166993,0.3652696984137309,0.02776246577890788,0.13037030249185963,0.05681547214850857,0.29559979787755514,0.29806556617979174,Simulation
0.24248593589017042,0.16897935943644102,0.1516644740998273,0.30537327234872325,0.13149695822483806,0.40092520780791363,0.3401170647052194,Simulation
0.2826705631603359,0.17564709919033872,0.1549440856306216,0.11279189073973862,0.2739463612789652,0.295387981698148,0.28182645114925525,Simulation
0.011694108080949644,0.15433837079089543,0.47833304022242673,0.09245668308392549,0.2631777978218026,0.28269553000155,0.2783734824753335,Simulation
0.17366225984847203,0.2836285930430358,0.12241381589166506,0.13174102367481832,0.2885543075420087,0.28622450888281914,0.2863257680672571,Simulation
0.2174847708347591,0.0726903999983372,0.17785445348811033,0.22940520279409388,0.30256517288469953,0.3643488025430976,0.31029868941867184,Simulation
0.1278982091785156,0.26028609057931995,0.4677420498093631,0.07182022812889959,0.0722534223039017,0.2733033964598479,0.28308154635752825,Simulation
0.37544704094014675,0.10329251552706357,0.4082772424876341,0.07160730286144684,0.04137589818370878,0.3029513324967384,0.2975401640117304,Simulation
0.3733184535919717,0.17110101921981188,0.07987736246541646,0.12267653054256648,0.25302663418023336,0.30446493689575294,0.2868957824247165,Simulation
0.22221048543762875,0.2241683289734713,0.25715237734373875,0.058230571132714834,0.2382382371124462,0.2624833952579303,0.27222210244473993,Simulation
0.04757723410202,0.2821599809996718,0.2884668785662482,0.13786359825273894,0.24393230807932093,0.2895891673559804,0.2853489424525231,Simulation
0.3792141545058551,0.02505079452378109,0.2224864183640448,0.03712298908189033,0.33612564352442864,0.276761334170446,0.2757633700638945,Simulation
0.1799946615936006,0.14654464872559597,0.2199298284257995,0.3129980955317558,0.14053276572324805,0.4057905175542319,0.3417796467029429,Simulation
0.25401566287550204,0.105289612972265,0.19351155340809265,0.06696343107573066,0.3802197396684096,0.27451259113871984,0.2759104800273924,Simulation
0.21637952783405823,0.09957687969942801,0.18930810185581806,0.31385372912142384,0.18088176148927196,0.41087403043371634,0.34197199972088166,Simulation
0.01585170063919284,0.09575137184957917,0.35315018611629423,0.3105266148696456,0.2247201265252881,0.40212595583260863,0.3367662232137303,Simulation
0.2817807597193076,0.10587542254734945,0.16041883558867204,0.2875541630977459,0.1643708190469252,0.3995422727076071,0.3350874920078118,Simulation
0.5262178613182769,0.07321191842556637,0.059275076439837183,0.12422664393793996,0.21706849987837962,0.32489070932669534,0.2968983558658809,Simulation
0.1698826290794968,0.25387979680445955,0.058647619985517006,0.3768177629629741,0.14077219116755252,0.422318768962306,0.3635629133634343,Simulation
0.059934629907598,0.22004938215025643,0.27432135818411996,0.34381588416033354,0.10187874559769208,0.4107128283960242,0.3521050604001202,Simulation
0.034752672754280574,0.3538340548542861,0.08432367143763474,0.31570522710188953,0.21138437385190909,0.37001456319422843,0.33859425273557775,Simulation
0.27571628605182946,0.34336974653247815,0.09793052445406815,0.15777919167273968,0.12520425128888438,0.30431266776603916,0.29582869602257356,Simulation
0.18603684743145882,0.3700855385355345,0.02287328481397328,0.26303011259069675,0.15797421662833663,0.34866356428898404,0.32413975973626835,Simulation
0.250470707124948,0.06818373775076936,0.2916899016117315,0.04324402444236656,0.3464116290701845,0.2701036523627788,0.2724038970272457,Simulation
0.2712483250148464,0.14404176637452715,0.2228506568168385,0.038074036045693246,0.32378521574809477,0.2589586889030264,0.2710876132968258,Simulation
0.011852947140193923,0.3153758741000299,0.07132128280068463,0.3183064243877458,0.2831434715713457,0.37126992948818693,0.3391061052070612,Simulation
0.10885563736460395,0.1304047897070387,0.37894513772740124,0.11977498143457442,0.2620194537663817,0.30196411125247813,0.28199796107678854,Simulation
0.19980542373187207,0.2668712349952238,0.17786847706241782,0.16555847213025024,0.1898963920802361,0.3127087150732788,0.29284810436907666,Simulation
0.4537341217495105,0.16767408680728083,0.0414136965722053,0.2178912208657819,0.11928687400522155,0.36328950191955656,0.31972280316457946,Simulation
0.027583269001056357,0.2719473515134374,0.22481616094538495,0.22923568763823235,0.24641753090188884,0.3358614304727718,0.3077514281068295,Simulation
0.19458324587735645,0.2011102625132729,0.2577353984196729,0.21857515414251405,0.12799593904718373,0.35236529028931196,0.31047918282481507,Simulation
0.3270609575558243,0.25037394306388266,0.05548107866651275,0.12345421615308186,0.24362980456069833,0.2933510273495703,0.28652123423341097,Simulation
0.3469018792549467,0.07680327223161296,0.19886222349563404,0.1736932065840846,0.20373941843372184,0.34576183226829493,0.30153291512379143,Simulation
0.13757400366888725,0.08713699058993894,0.32118291636231366,0.4479698758675993,0.0061362135112608554,0.4894180413409259,0.4110137677665549,Simulation
0.07777659106711639,0.2505131246976931,0.23729886493423616,0.13636253874037074,0.2980488805605837,0.2902813325284696,0.28507592833164846,Simulation
0.26080477833623916,0.276845677007515,0.23123573835153588,0.1797128228750426,0.05140098342966729,0.3291895221541679,0.3051653790146558,Simulation
0.2485980076470036,0.11730152728670225,0.31371068538258723,0.2065192023569706,0.11387057732673639,0.36027776462991934,0.3131413692874219,Simulation
0.07883788015701879,0.31062351126785637,0.1694992509814007,0.18588296493496795,0.2551563926587562,0.3094769842663896,0.29758048769564516,Simulation
0.16235620054698033,0.5838411039341955,0.09120283270702692,0.016077767281982912,0.1465220955298144,0.19613353473436923,0.2886676757291643,Simulation
0.024653696811646968,0.09640980743192766,0.16202321067497322,0.3519004757140355,0.3650128093674167,0.41329363957163323,0.3488835838217893,Simulation
0.2348622506662243,0.00735434193104633,0.09073077216844998,0.0978619146412559,0.5691907205930234,0.2902750854340239,0.2946059337033329,Simulation
0.09863441666546208,0.014666281621711979,0.42575699046198784,0.07619307896214046,0.3847492322886975,0.2878513411138121,0.27802203764854166,Simulation
0.0466931295708775,0.5008284039895022,0.23902805852167372,0.15326369088404349,0.060186717033903166,0.27919462374261284,0.29984700308974205,Simulation
0.6616720923823843,0.12583660747887412,0.016923072675236496,0.052626268159354055,0.14294195930415088,0.2900832049479784,0.2938303254391658,Simulation
0.05581256429964895,0.23126225272282427,0.36886868275160706,0.11798552148898529,0.22607097873693444,0.28820663592463086,0.28127518073298136,Simulation
0.22646687955956932,0.2966907680222438,0.2914589944670496,0.023747989085300285,0.16163536886583713,0.24050103002825715,0.2708626034709164,Simulation
0.02208205222141706,0.260738424324035,0.3280009879169415,0.2841878472646085,0.10499068827299805,0.37426466124997426,0.33008223582853913,Simulation
0.07729097692564146,0.2708018732520691,0.2951971398565279,0.12728122981903855,0.22942878014672297,0.28758223197591704,0.2829882846971191,Simulation
0.1673143167536185,0.22296699073383086,0.13557672878311475,0.2690601986937345,0.20508176503570125,0.36856934955784043,0.32168790459914415,Simulation
0.10935225973575262,0.22289544953673757,0.35645009909252506,0.18887793129557046,0.12242426033941436,0.33294654018152586,0.30186270572846197,Simulation
0.10575868583570501,0.2838914148066364,0.3268579280197963,0.008372802220410498,0.275119169117452,0.22412393231085942,0.26913540136854497,Simulation
0.1822981185274769,0.20330877675504974,0.09971653765398265,0.25940686991614026,0.2552696971473504,0.36344458870731944,0.31818882536542725,Simulation
0.05607932084732502,0.2087203313648851,0.4393805966479681,0.034153263954604135,0.2616664871852177,0.24721451033523817,0.27027097105445463,Simulation
0.22460449918810138,0.1481708017083805,0.007465887656378002,0.12156231817741646,0.49819649326972354,0.2869993431897198,0.29616843714621816,Simulation
0.29984070504849836,0.12770518798112113,0.24043544091828228,0.2566545151839994,0.07536415086809882,0.3875839767680743,0.33205074685066915,Simulation
0.1248721468567992,0.10767985697258273,0.3774270684789443,0.37113574651101244,0.018885181180661313,0.44714627565840565,0.3778865760269698,Simulation
0.19433589717944216,0.2534181824695374,0.1782383003881492,0.13113530902856843,0.24287231093430287,0.29372550856629304,0.2843643749614457,Simulation
0.06539329953090223,0.28909621591671625,0.11933086863883462,0.2683020453437606,0.25787757056978616,0.3530085243191826,0.32081328814990867,Simulation
0.12642468358221384,0.2661476490376566,0.14163165430181737,0.14637476852256182,0.3194212445557505,0.2927560189945427,0.2891955319218383,Simulation
0.2445673487650737,0.17710569438177395,0.1796948390120231,0.16988790789745983,0.2287442099436693,0.32579279347829837,0.2939068485440912,Simulation
0.2311451156623694,0.2630246722112713,0.00814519360880174,0.32543902574260614,0.17224599277495128,0.3947490071161328,0.34451047373174204,Simulation
0.21955594700220926,0.05649452769624956,0.3804386065017624,0.3328856646422699,0.010625254157508904,0.4380098060969299,0.37049159898179984,Simulation
0.1874611992183745,0.3127650184467326,0.22676342829937596,0.1370598255285902,0.1359505285069266,0.29549774292588393,0.2882829886505055,Simulation
0.3981008736811286,0.4328027300576176,0.06285670692799805,0.014385304747114903,0.0918543845861409,0.22555740098537302,0.28046307325540787,Simulation
0.04022768249764283,0.3461632733159007,0.2911540405191148,0.07512446802781268,0.247330535639529,0.2490246455766586,0.27739819946457356,Simulation
0.29739427060423623,0.32542632031448354,0.25198204493902976,0.022127044143077743,0.10307031999917284,0.24130682874091874,0.27431099176223445,Simulation
0.1502931812341591,0.13913959117177527,0.2936393867485624,0.08407735280811042,0.33285048803739276,0.2791216685478065,0.2754603541462194,Simulation
0.042544416014832255,0.299209718318077,0.06733533107422493,0.2103613737830022,0.3805491608098637,0.31388893734509093,0.31015652520163456,Simulation
0.26493388587528277,0.16235207638644614,0.2352801306206918,0.23433245488584853,0.10310145223173081,0.368941872619101,0.31979168158261495,Simulation
0.020606798345557464,0.22156110208212226,0.09770328928094452,0.3024881202049469,0.3576406900864289,0.37163347802590907,0.3327047257722058,Simulation
0.07977875452136858,0.05510584647660427,0.28957957945381113,0.3283227597122405,0.2472130598359754,0.4166105481176801,0.3437144716837917,Simulation
0.09975157397492189,0.24824945144654578,0.23791871664351372,0.24518100662828732,0.16889925130673125,0.3540484364747648,0.31420241491756046,Simulation
0.24785025265573496,0.36164526325845875,0.3424366789437221,0.029653762405871573,0.018414042736212655,0.2446033971077436,0.28078748627116396,Simulation
0.28774949644708336,0.2735504507312784,0.22867692487273847,0.04236025792403213,0.16766287002486766,0.2540058339539014,0.2730433269305178,Simulation
0.12177931775234001,0.25529567972617806,0.19362806359508808,0.1770813046128286,0.25221563431356514,0.3140158170622726,0.29394771117885865,Simulation
0.25045750615559864,0.23591811352758982,0.2222124696054893,0.16224244187389766,0.12916946883742467,0.3206817495271848,0.2955561122856357,Simulation
0.24142966079869355,0.10039140562558888,0.23924494309123628,0.11865498121673755,0.30027900926774376,0.30606775912108286,0.28260423668885826,Simulation
0.04837227940949296,0.15838633550541042,0.41130561447854547,0.31201963382543546,0.06991613678111558,0.40540126040591157,0.3471199948428967,Simulation
0.12723247799500886,0.190932697474438,0.14915739969445818,0.11260178072004179,0.4200756441160533,0.27962378999591264,0.2858443931920577,Simulation
0.18009681691139307,0.17928226546798556,0.3236496069156061,0.09768015296385643,0.2192911577411589,0.288697913368803,0.27830427305472993,Simulation
0.3582403624807966,0.18574608941663984,0.010409733271704054,0.1621301916359838,0.28347362319487573,0.31963826636112325,0.29603759860537626,Simulation
0.12052189017975784,0.06459332932793468,0.18280911919633452,0.41324533059749446,0.2188303306984786,0.46042782756307754,0.37792542865684714,Simulation
0.20364585692241907,0.19612890544178363,0.32635433442104717,0.1362033814834428,0.1376675217313074,0.31161442493800934,0.2897074941109906,Simulation
0.17814843486938609,0.13050488981354727,0.1957945514336009,0.058294934349760186,0.4372571895337055,0.26104223361552903,0.2775746492575735,Simulation
0.3140172463524912,0.11333089227623651,0.08641327149769736,0.31526724148806773,0.17097134838550743,0.4125931203541069,0.34521408901865464,Simulation
0.19518879407350442,0.33917836905156196,0.08749463193664019,0.05108578838683469,0.32705241655145884,0.23620577896972664,0.279886770691709,Simulation
0.17048580210192055,0.2912351404419761,0.24515004059147386,0.2688511199977132,0.024277896866916192,0.3712984917646568,0.33179848718126814,Simulation
0.23203069114760158,0.19859785703042215,0.3113583978643136,0.17282864074091642,0.0851844132167463,0.33372469517769815,0.30264540661761297,Simulation
0.07085451408891713,0.30070964908927184,0.08431824027663706,0.38731615954640713,0.15680143699876684,0.4176217006097324,0.3654519777260172,Simulation
0.34731769117228817,0.1731392036642657,0.08004504505298143,0.1410204937770026,0.25847756633346225,0.3123377244334927,0.2899197425885486,Simulation
0.016904551259319497,0.1733465070723135,0.3891205527716044,0.2327848238295079,0.18784356506725472,0.3551290931157466,0.3113266614027206,Simulation
0.26068962919079247,0.3146597339983652,0.1397607169890861,0.004467380989798591,0.28042253883195745,0.22111326175177792,0.27207787889725027,Simulation
0.38190058338445654,0.07582308547769999,0.11237017816716062,0.22883516522711722,0.20107098774356547,0.37433673546411017,0.31835125883999094,Simulation
0.13933830389825522,0.30628050779569554,0.09196451643504223,0.019271177739144395,0.4431454941318626,0.21577774123724602,0.2858740315411902,Simulation
0.026140917973546958,0.03771440114991985,0.33484434187087747,0.15617764723116992,0.4451226917744858,0.31866016616209264,0.2927045525757547,Simulation
0.33422449500191487,0.04978951794147038,0.08782311829565044,0.35121371638338195,0.17694915237758232,0.43941816176686566,0.3617865736163607,Simulation
0.16912495601530264,0.14048270116815909,0.20918179779368223,0.1817325121117411,0.29947803291111486,0.33024499362515025,0.29505500302554416,Simulation
